new_id,name,website,Financial Report(Y/N),Starting Year,Fiscal_year,Quarter,Report_link,Link_source,Link-status,Note(备注）,Last_Checked_Date
1,ZA Bank,https://bank.za.group/en/,Y,2018,2018,,https://bank.za.group/agreement/pdf/zh_HK/1000428,,,,
1,ZA Bank,https://bank.za.group/en/,Y,2018,2019,,https://bank.za.group/agreement/pdf/en_US/1000429,,,,
1,ZA Bank,https://bank.za.group/en/,Y,2018,2020,Q1、Q2,https://bank.za.group/agreement/pdf/en_US/1000430,,,,
1,ZA Bank,https://bank.za.group/en/,Y,2018,2020,,https://bank.za.group/agreement/pdf/en_US/1000431,,,,
1,ZA Bank,https://bank.za.group/en/,Y,2018,2021,Q1、Q2,https://bank.za.group/agreement/pdf/en_US/1000488,,,,
1,ZA Bank,https://bank.za.group/en/,Y,2018,2021,,https://bank.za.group/agreement/pdf/en_US/1000572,,,,
1,ZA Bank,https://bank.za.group/en/,Y,2018,2022,Q1、Q2,https://bank.za.group/agreement/pdf/en_US/1000845,,,,
1,ZA Bank,https://bank.za.group/en/,Y,2018,2022,,https://bank.za.group/agreement/pdf/en_US/1001296,,,,
1,ZA Bank,https://bank.za.group/en/,Y,2018,2023,Q1、Q2,https://bank.za.group/agreement/pdf/en_US/1001490,,,,
1,ZA Bank,https://bank.za.group/en/,Y,2018,2023,,https://bank.za.group/agreement/pdf/en_US/1001766,,,,
1,ZA Bank,https://bank.za.group/en/,Y,2018,2024,Q1、Q2,https://bank.za.group/agreement/pdf/en_US/1001925,,,,
2,weLab Bank,https://www.welab.bank/en/,Y,2018,2018,,https://www.welab.bank/media/documents/financial-report-2018.pdf,,,,
2,weLab Bank,https://www.welab.bank/en/,Y,2018,2019,,https://www.welab.bank/media/documents/financial-report-2019.pdf,,,,
2,weLab Bank,https://www.welab.bank/en/,Y,2018,2020,Q1、Q2,https://www.welab.bank/media/documents/interim-report-en-2020.pdf,,,,
2,weLab Bank,https://www.welab.bank/en/,Y,2018,2020,,https://www.welab.bank/media/documents/financial-report-en-2020.pdf,,,,
2,weLab Bank,https://www.welab.bank/en/,Y,2018,2021,Q1、Q2,https://www.welab.bank/media/documents/interim-report-en-2021.pdf,,,,
2,weLab Bank,https://www.welab.bank/en/,Y,2018,2021,,https://www.welab.bank/media/documents/financial-report-en-2021.pdf,,,,
2,weLab Bank,https://www.welab.bank/en/,Y,2018,2022,Q1、Q2,https://www.welab.bank/media/documents/interim-report-en-2022.pdf,,,,
2,weLab Bank,https://www.welab.bank/en/,Y,2018,2022,,https://www.welab.bank/media/documents/financial-report-en-2022.pdf,,,,
2,weLab Bank,https://www.welab.bank/en/,Y,2018,2023,Q1、Q2,https://www.welab.bank/media/documents/interim-report-en-2023.pdf,,,,
2,weLab Bank,https://www.welab.bank/en/,Y,2018,2023,,https://www.welab.bank/media/documents/financial-report-en-2023.pdf,,,,
2,weLab Bank,https://www.welab.bank/en/,Y,2018,2024,Q1、Q2,https://www.welab.bank/media/documents/interim-report-en-2024.pdf,,,,
3,Airstarbank,https://www.airstarbank.com/en-hk/,Y,2019,2019,,https://www.airstarbank.com/pdf/media/Airstar_Directors_Report_and_Balance_Sheet.pdf,,,,
3,Airstarbank,https://www.airstarbank.com/en-hk/,Y,2019,2020,Q1、Q2,https://www.airstarbank.com/pdf/media/Airstar_Bank_Interim_FS_20200630_R.pdf,,,,
3,Airstarbank,https://www.airstarbank.com/en-hk/,Y,2019,2020,,https://www.airstarbank.com/pdf/media/FY1920_Airstar_Bank_FS_ENG_FINAL.pdf,,,,
3,Airstarbank,https://www.airstarbank.com/en-hk/,Y,2019,2021,Q1、Q2,https://www.airstarbank.com/pdf/media/FY2021_Airstar_Bank_Interim_FS_ENG_FINAL.pdf,,,,
3,Airstarbank,https://www.airstarbank.com/en-hk/,Y,2019,2021,,https://www.airstarbank.com/pdf/media/FY2021_Airstar_Bank_FS_ENG_Final.pdf,,,,
3,Airstarbank,https://www.airstarbank.com/en-hk/,Y,2019,2022,Q1、Q2,https://www.airstarbank.com/pdf/media/FY2022_Airstar_Bank_Interim_FS_ENG.pdf,,,,
3,Airstarbank,https://www.airstarbank.com/en-hk/,Y,2019,2022,,https://www.airstarbank.com/pdf/media/FY22_Airstar_FS_ENG.pdf,,,,
3,Airstarbank,https://www.airstarbank.com/en-hk/,Y,2019,2023,Q1、Q2,https://www.airstarbank.com/pdf/media/AirStar_2023_Interim_report_and_FS_ENG_Final.pdf,,,,
3,Airstarbank,https://www.airstarbank.com/en-hk/,Y,2019,2023,,https://www.airstarbank.com/pdf/media/Airstar_FY23_FS_Eng.pdf,,,,
3,Airstarbank,https://www.airstarbank.com/en-hk/,Y,2019,2024,Q1、Q2,https://www.airstarbank.com/pdf/media/FY2024_Airstar_Bank_Interim_FS_Eng.pdf,,,,
4,Ant Bank,https://www.antbank.hk/home?lang=zh_hk,Y,2018,2018,,https://www.antbank.hk/pdf-viewer?lang=zh_hk&file=https%3A%2F%2Fgw.alipayobjects.com%2Fos%2Fbasement_prod%2Fe26e3fe6-c8c3-41ad-b2f8-72878fccf04d.pdf&h5Data=disclosures-h5data&version=1,,,,
4,Ant Bank,https://www.antbank.hk/home?lang=zh_hk,Y,2018,2019,,https://www.antbank.hk/pdf-viewer?lang=zh_hk&file=https%3A%2F%2Fgw.alipayobjects.com%2Fos%2Fbmw-prod%2F148c0767-332c-4e8d-b929-1a5c0a416f10.pdf&h5Data=disclosures-h5data&version=1,,,,
4,Ant Bank,https://www.antbank.hk/home?lang=zh_hk,Y,2018,2020,Q1、Q2,https://www.antbank.hk/pdf-viewer?lang=zh_hk&file=https%3A%2F%2Fgw.alipayobjects.com%2Fos%2Fbmw-prod%2F028a714c-0be5-4e23-9f1d-3e31441beff1.pdf&h5Data=disclosures-h5data&version=1,,,,
4,Ant Bank,https://www.antbank.hk/home?lang=zh_hk,Y,2018,2020,,https://www.antbank.hk/pdf-viewer?lang=zh_hk&file=https%3A%2F%2Fgw.alipayobjects.com%2Fos%2Fbmw-prod%2F577bba06-9f60-47a5-8769-e6173a37cb96.pdf&h5Data=disclosures-h5data&version=1,,,,
4,Ant Bank,https://www.antbank.hk/home?lang=zh_hk,Y,2018,2021,Q1、Q2,https://www.antbank.hk/pdf-viewer?lang=zh_hk&file=https%3A%2F%2Fgw.alipayobjects.com%2Fos%2Fbmw-prod%2F02e77675-3684-4137-b863-db04657e521c.pdf&h5Data=disclosures-h5data&version=1,,,,
4,Ant Bank,https://www.antbank.hk/home?lang=zh_hk,Y,2018,2021,,https://www.antbank.hk/pdf-viewer?lang=zh_hk&file=https%3A%2F%2Fgw.alipayobjects.com%2Fos%2Fbmw-prod%2F6fda4014-c5a9-43f4-8679-7d8f12f709f7.pdf&h5Data=disclosures-h5data&version=1,,,,
4,Ant Bank,https://www.antbank.hk/home?lang=zh_hk,Y,2018,2022,Q1、Q2,https://www.antbank.hk/pdf-viewer?lang=zh_hk&file=https%3A%2F%2Fgw.alipayobjects.com%2Fos%2Fbmw-prod%2Fc7fa3035-0dbe-4951-9c5a-abad18481f0e.pdf&h5Data=disclosures-h5data&version=1,,,,
4,Ant Bank,https://www.antbank.hk/home?lang=zh_hk,Y,2018,2022,,https://www.antbank.hk/pdf-viewer?lang=zh_hk&file=https%3A%2F%2Fgw.alipayobjects.com%2Fos%2Fant-bank-fe-platform%2Ffile%2F3fac5783%2FSigned%25252520Audited%25252520accounts%25252520%2528Chi%2529.pdf&h5Data=disclosures-h5data&version=1,,,,
4,Ant Bank,https://www.antbank.hk/home?lang=zh_hk,Y,2018,2023,Q1、Q2,https://www.antbank.hk/pdf-viewer?lang=zh_hk&file=https%3A%2F%2Fgw.alipayobjects.com%2Fos%2Fant-bank-fe-platform%2Ffile%2Fe859350f%2FAnt%25252520Bank%25252520-%25252520Interim%25252520FS%25252520June%252525202023%25252520HKMA%25252520Chi%25252520%2528Final%2529.pdf&h5Data=disclosures-h5data&version=1,,,,
4,Ant Bank,https://www.antbank.hk/home?lang=zh_hk,Y,2018,2023,,https://www.antbank.hk/pdf-viewer?lang=zh_hk&file=https%3A%2F%2Fantbank-cdn.marmot-cloud.com%2Ffile%2F197c101b%2F23AFSCN.pdf&h5Data=disclosures-h5data&version=1,,,,
4,Ant Bank,https://www.antbank.hk/home?lang=zh_hk,Y,2018,2024,Q1、Q2,https://www.antbank.hk/pdf-viewer?lang=zh_hk&file=https%3A%2F%2Fgw.alipayobjects.com%2Fos%2Fant-bank-fe-platform%2Ffile%2F6c2c65eb%2FAnt%25252520Bank%25252520-%25252520Interim%25252520FS%25252520June%252525202024%25252520HKMA%25252520Chi%25252520templete%2525252020240906.pdf&h5Data=disclosures-h5data&version=1,,,,
5,Fusion Bank,https://www.fusionbank.com/,Y,2018,2018,,https://static.fusionbank.com/resource/20201006/9fc3673abdbaa4190c4cee04361d4a6d.pdf,,,,
5,Fusion Bank,https://www.fusionbank.com/,Y,2018,2019,,https://static.fusionbank.com/resource/20201006/c078a95eaca4affcb81ec0ecd6e60afc.pdf,,,,
5,Fusion Bank,https://www.fusionbank.com/,Y,2018,2020,,https://www.fusionbank.com/resource/20210430/3ee001cdd19ae667f56a7079c6a5e133.pdf?t=1619781462&lang=sc,,,,
5,Fusion Bank,https://www.fusionbank.com/,Y,2018,2021,Q1、Q2,https://www.fusionbank.com/resource/20210903/e6e623821b1822357e02fb3bdd0d1d04.pdf?t=1630661156&lang=sc,,,,
5,Fusion Bank,https://www.fusionbank.com/,Y,2018,2021,,https://www.fusionbank.com/resource/20220429/e25bfff5a3da7519c56fff49a5ee312b.pdf?t=1651226362&lang=sc,,,,
5,Fusion Bank,https://www.fusionbank.com/,Y,2018,2022,Q1、Q2,https://www.fusionbank.com/resource/20220930/ba06e576899780db8ce6b45a955f90d7.pdf?t=1664509317&lang=sc,,,,
5,Fusion Bank,https://www.fusionbank.com/,Y,2018,2022,,https://www.fusionbank.com/resource/20230427/4c24f4485ea230b4e70db3d7038595cd.pdf?t=1682590900&lang=sc,,,,
5,Fusion Bank,https://www.fusionbank.com/,Y,2018,2023,Q1、Q2,https://www.fusionbank.com/resource/20230929/b026f5e904cf7a85d529d236d0b26358.pdf?t=1695969561&lang=sc,,,,
5,Fusion Bank,https://www.fusionbank.com/,Y,2018,2023,,https://www.fusionbank.com/resource/20240430/9cbca4a190303f6652d97bebea8f8706.pdf?t=1714462661&lang=sc,,,,
5,Fusion Bank,https://www.fusionbank.com/,Y,2018,2024,Q1、Q2,https://www.fusionbank.com/resource/20240930/419e6b2729c6c471ca335a35b491a2bd.pdf?t=1727685738&lang=sc,,,,
6,Livi Bank,https://www.livibank.com/en/,Y,2019,2019,,https://www.livibank.com/pdf/livi-vb-ltd-2019-signed-copy.pdf,,,,
6,Livi Bank,https://www.livibank.com/en/,Y,2019,2020,Q1、Q2,https://www.livibank.com/pdf/livi-interim-report-2020-cl-en.pdf,,,,
6,Livi Bank,https://www.livibank.com/en/,Y,2019,2020,,https://www.livibank.com/pdf/livi-bank-2020-annual-report-en.pdf,,,,
6,Livi Bank,https://www.livibank.com/en/,Y,2019,2021,Q1、Q2,https://www.livibank.com/pdf/2021%20Interim%20Report.pdf,,,,
6,Livi Bank,https://www.livibank.com/en/,Y,2019,2021,,https://www.livibank.com/pdf/Annual-Report-English.pdf,,,,
6,Livi Bank,https://www.livibank.com/en/,Y,2019,2022,Q1、Q2,https://www.livibank.com/pdf/Signed%20interim%20report%20(Eng).pdf,,,,
6,Livi Bank,https://www.livibank.com/en/,Y,2019,2022,,https://www.livibank.com/pdf/ENG%20-%20Annual%20report.pdf,,,,
6,Livi Bank,https://www.livibank.com/en/,Y,2019,2023,Q1、Q2,https://www.livibank.com/pdf/ENG%20INTERIM%20REPORT.pdf,,,,
6,Livi Bank,https://www.livibank.com/en/,Y,2019,2023,,https://www.livibank.com/pdf/E_Annual%20report.pdf,,,,
6,Livi Bank,https://www.livibank.com/en/,Y,2019,2024,Q1、Q2,https://www.livibank.com/pdf/ENG%202024%20Interim%20Report.pdf,,,,
7,MOXBank,https://mox.com/,Y,2020,2020,Q1、Q2,https://assets.ctfassets.net/sytia6db7tt6/58vNyRqey3rNrcm5q7rCkn/41c9c42ecc2f3ea734ed4c947124c6c7/Mox_-_Interim_Financial_Statement_June_2020_Chi.pdf,,,,
7,MOXBank,https://mox.com/,Y,2020,2020,,https://assets.ctfassets.net/sytia6db7tt6/322zwuetPgBtJAWu61q71C/73a8d5ff36ef1fe835f1ea75ca40b7fb/Directors-_Report_and_Financial_Statement_31_Dec_2020__Chinese__final.pdf,,,,
7,MOXBank,https://mox.com/,Y,2020,2021,Q1、Q2,https://assets.ctfassets.net/sytia6db7tt6/5E8zWXkW4fmVccZZkTkOjp/88809d55e90db6dd75b4858ac2b2a0c8/Mox_C_Interim_FS_June_2021.pdf,,,,
7,MOXBank,https://mox.com/,Y,2020,2021,,https://assets.ctfassets.net/sytia6db7tt6/7KvMILIapqI8hhES1a8jY8/f288e8f8f9ab7af86a7c1cda0a9cb679/Mox_2021_FS_FINAL__Chinese_.pdf,,,,
7,MOXBank,https://mox.com/,Y,2020,2022,Q1、Q2,https://assets.ctfassets.net/sytia6db7tt6/7ySQyxz71qzqTAT3lsoIRb/100681ccd7486a01058a55a4d03c725c/Mox_C_Interim_FS_June_2022.pdf,,,,
7,MOXBank,https://mox.com/,Y,2020,2022,,https://assets.ctfassets.net/sytia6db7tt6/7Gt5tf7iybzRMsmPK5tkST/2a4e2dc1e460bd79e0ad5e725f4ddc63/Mox_Bank_Limited_Financial_Statements_2022__Chinese_.pdf,,,,
7,MOXBank,https://mox.com/,Y,2020,2023,Q1、Q2,https://assets.ctfassets.net/sytia6db7tt6/29QzVZxcSfutjz8d43Qu6j/e294ec88fa373b80253a49df4254d088/C_Condensed_Interim_Financial_Statements_30Jun_2023.pdf,,,,
7,MOXBank,https://mox.com/,Y,2020,2023,,https://assets.ctfassets.net/sytia6db7tt6/3JOgrS12pVWVy5kHaCiB99/f6037a51ca32135817ea632743305acc/Mox_Bank_Limited_Financial_Statements_2023__Chinese_.pdf,,,,
7,MOXBank,https://mox.com/,Y,2020,2024,Q1、Q2,https://assets.ctfassets.net/sytia6db7tt6/lEUIw8pPduPN4hZFEnmRR/7a245fdb0dc031698ce0bcf774457315/2024_____________.pdf,,,,
8,PAO Bank,https://www.paob.com.hk/en/,Y,2020,2020,Q1、Q2,https://www.paob.com.hk/asset/pdf/PAOB%202020%20Interim%20Financial%20Statement_TC.pdf?v=e805504,,,,
8,PAO Bank,https://www.paob.com.hk/en/,Y,2020,2020,,https://www.paob.com.hk/asset/pdf/(Final)C_Directors%20Report%20and%20Financial%20Statements_31Dec2020.pdf?v=6c7e2da,,,,
8,PAO Bank,https://www.paob.com.hk/en/,Y,2020,2021,Q1、Q2,https://www.paob.com.hk/asset/pdf/(Final)C_Directors%20Report%20and%20Financial%20Statements_30Jun2021.pdf,,,,
8,PAO Bank,https://www.paob.com.hk/en/,Y,2020,2021,,https://www.paob.com.hk/asset/pdf/Annual%20Report%202021_CHI.pdf?v=fdd70c2,,,,
8,PAO Bank,https://www.paob.com.hk/en/,Y,2020,2022,Q1、Q2,https://www.paob.com.hk/asset/pdf/Interim_report_202206_CHI.pdf?v=e40cd6e,,,,
8,PAO Bank,https://www.paob.com.hk/en/,Y,2020,2022,,https://www.paob.com.hk/asset/pdf/Annual%20Report%2031%20December%202022%20Chinese.pdf?v=21d68a0,,,,
8,PAO Bank,https://www.paob.com.hk/en/,Y,2020,2023,Q1、Q2,https://www.paob.com.hk/asset/pdf/C_Condense%20Interim%20Financial%20Statements%2030%20June%202023_CL.pdf?v=f0bf6c2,,,,
8,PAO Bank,https://www.paob.com.hk/en/,Y,2020,2023,,https://www.paob.com.hk/asset/pdf/Annual%20Report%2031%20December%202023%20Chinese.pdf?v=f2a20ff,,,,
8,PAO Bank,https://www.paob.com.hk/en/,Y,2020,2024,Q1、Q2,https://www.paob.com.hk/asset/pdf/Interim%20Report%2030%20June%202024%20Chinese.pdf?v=5cf59ca,,,,
9,Klarna,https://www.klarna.com/inter tio l/,Y,2015,2015,,https://reports.klarna.com/investor-relations/2015/Annual-report-Klarna-AB-2015-EN.pdf,,,,
9,Klarna,https://www.klarna.com/inter tio l/,Y,2015,2016,Q1、Q2,https://reports.klarna.com/investor-relations/2016/interim_financial_statements_H1_2016.pdf,,,,
9,Klarna,https://www.klarna.com/inter tio l/,Y,2015,2016,,https://reports.klarna.com/investor-relations/2016/Annual-report-Klarna-AB-2016-EN.pdf,,,,
9,Klarna,https://www.klarna.com/inter tio l/,Y,2015,2017,Q1、Q2,https://reports.klarna.com/investor-relations/2017/Interim-report-Klarna-Bank-AB-2017-EN.pdf,,,,
9,Klarna,https://www.klarna.com/inter tio l/,Y,2015,2017,,https://reports.klarna.com/investor-relations/2017/Klarna%20Bank%20AB_English.pdf,,,,
9,Klarna,https://www.klarna.com/inter tio l/,Y,2015,2018,Q1、Q2,https://reports.klarna.com/investor-relations/2018/Klarna_Bank_AB_Interim_report_2018-08-27_EN.pdf,,,,
9,Klarna,https://www.klarna.com/inter tio l/,Y,2015,2018,,https://reports.klarna.com/investor-relations/2018/Klarna%20Bank%20AB%20(publ)%20Annual%20Report%202018%20(EN).pdf,,,,
9,Klarna,https://www.klarna.com/inter tio l/,Y,2015,2019,Q1、Q2,https://reports.klarna.com/investor-relations/2019/Klarna-Bank-AB-publ-Interim-report-2019.pdf,,,,
9,Klarna,https://www.klarna.com/inter tio l/,Y,2015,2019,,https://owp.klarna.com/legacy/assets/2020/04/Klarna_Bank_AB_publ_Annual_Report_2019_EN.pdf,,,,
9,Klarna,https://www.klarna.com/inter tio l/,Y,2015,2020,Q1、Q2,https://owp.klarna.com/legacy/assets/sites/15/2020/08/27051342/Klarna-Bank-AB-publ-Interim-report-2020.pdf,,,,
9,Klarna,https://www.klarna.com/inter tio l/,Y,2015,2020,,https://owp.klarna.com/legacy/assets/2021/03/30041759/Annual-Report-Klarna-Bank-AB-2020-210329.pdf,,,,
9,Klarna,https://www.klarna.com/inter tio l/,Y,2015,2021,Q1、Q2,https://owp.klarna.com/legacy/assets/sites/15/2021/08/24184609/Klarna-Bank-AB-Interim-Report-2021-EN.pdf,,,,
9,Klarna,https://www.klarna.com/inter tio l/,Y,2015,2021,,https://owp.klarna.com/legacy/assets/sites/15/2022/03/28054307/Klarna-Bank-AB-Annual-report-2021-EN.pdf,,,,
9,Klarna,https://www.klarna.com/inter tio l/,Y,2015,2022,Q1、Q2,https://owp.klarna.com/legacy/assets/sites/15/2022/08/30191346/Klarna-Bank-AB_Interim-Report-2022_EN.pdf,,,,
9,Klarna,https://www.klarna.com/inter tio l/,Y,2015,2022,,https://owp.klarna.com/legacy/assets/sites/5/2023/02/27204212/2022-Klarna-Bank-AB_Annual-Report_EN.pdf,,,,
9,Klarna,https://www.klarna.com/inter tio l/,Y,2015,2023,Q1、Q2,https://owp.klarna.com/legacy/assets/sites/5/2023/08/30211230/KLARNA-BANK-INTERIM-REPORT-2023-1.pdf,,,,
9,Klarna,https://www.klarna.com/inter tio l/,Y,2015,2023,,https://assets.ctfassets.net/4pxjo1vaz7xk/40Aagu27aryrZfpJ06LI39/881c1b32857325f1d54ea4a205e94a68/Klarna_Bank_Annual_Report_2023.pdf,,,,
9,Klarna,https://www.klarna.com/inter tio l/,Y,2015,2024,Q1、Q2,https://downloads.ctfassets.net/4pxjo1vaz7xk/1hprghGpflVOOfCdAPhoUf/f0fac2e5a4d3a664b5a676d75de29eeb/Klarna_Bank_AB_Interim_Report_2024__ENG_.pdf,,,,
10,Revolut,https://www.revolut.com/,Y,2016,2016,,https://assets.revolut.com/pdf/Financial%20Statements%202016%20(audited).pdf?_gl=1*vvqzei*_ga*MTk0MjYyNDg2NC4xNzQxNDkzMzk0*_ga_3Q2GNB8G11*MTc0MTQ5MzM5NC4xLjEuMTc0MTQ5NDExMi4wLjAuMTM3NjY0MDU1OA..*_gcl_au*NTgxNDk2OC4xNzQxNDkzNDQ2*FPAU*NTgxNDk2OC4xNzQxNDkzNDQ2,,,,
10,Revolut,https://www.revolut.com/,Y,2016,2017,,https://assets.revolut.com/pdf/2017-12-31%20Revolut%20Limited%20(Signed%20accounts).pdf?_gl=1*pztfak*_ga*MTk0MjYyNDg2NC4xNzQxNDkzMzk0*_ga_3Q2GNB8G11*MTc0MTQ5MzM5NC4xLjEuMTc0MTQ5NDA4Ni4wLjAuMTM3NjY0MDU1OA..*_gcl_au*NTgxNDk2OC4xNzQxNDkzNDQ2*FPAU*NTgxNDk2OC4xNzQxNDkzNDQ2,,,,
10,Revolut,https://www.revolut.com/,Y,2016,2018,,https://assets.revolut.com/pdf/Revolut%20Group%20Signed%20Financial%20Statements%202018.pdf?_gl=1*pztfak*_ga*MTk0MjYyNDg2NC4xNzQxNDkzMzk0*_ga_3Q2GNB8G11*MTc0MTQ5MzM5NC4xLjEuMTc0MTQ5NDA4Ni4wLjAuMTM3NjY0MDU1OA..*_gcl_au*NTgxNDk2OC4xNzQxNDkzNDQ2*FPAU*NTgxNDk2OC4xNzQxNDkzNDQ2,,,,
10,Revolut,https://www.revolut.com/,Y,2016,2019,,https://assets.revolut.com/pdf/Revolut%20Ltd_Annual%20Audited%20Accounts%20FYE%2031%20December%202019.pdf?_gl=1*11ib8on*_ga*MTk0MjYyNDg2NC4xNzQxNDkzMzk0*_ga_3Q2GNB8G11*MTc0MTQ5MzM5NC4xLjEuMTc0MTQ5NDA4NC4wLjAuMTM3NjY0MDU1OA..*_gcl_au*NTgxNDk2OC4xNzQxNDkzNDQ2*FPAU*NTgxNDk2OC4xNzQxNDkzNDQ2,,,,
10,Revolut,https://www.revolut.com/,Y,2016,2020,,https://assets.revolut.com/pdf/Revolut%20Ltd%20Annual%20Report%20YE%202020.pdf?_gl=1*1f1ilg2*_gcl_au*NTgxNDk2OC4xNzQxNDkzNDQ2*FPAU*NTgxNDk2OC4xNzQxNDkzNDQ2*_ga*MTk0MjYyNDg2NC4xNzQxNDkzMzk0*_ga_3Q2GNB8G11*MTc0MTQ5MzM5NC4xLjEuMTc0MTQ5Mzk1OS4wLjAuMTM3NjY0MDU1OA..,,,,
10,Revolut,https://www.revolut.com/,Y,2016,2021,,https://assets.revolut.com/pdf/Revolut_Ltd_YE_2021_Annual%20Report.pdf?_gl=1*szch0z*_gcl_au*NTgxNDk2OC4xNzQxNDkzNDQ2*FPAU*NTgxNDk2OC4xNzQxNDkzNDQ2*_ga*MTk0MjYyNDg2NC4xNzQxNDkzMzk0*_ga_3Q2GNB8G11*MTc0MTQ5MzM5NC4xLjEuMTc0MTQ5Mzk1Ni4wLjAuMTM3NjY0MDU1OA..,,,,
10,Revolut,https://www.revolut.com/,Y,2016,2022,,https://cdn.revolut.com/pdf/annualreport2022.pdf?_gl=1*atdr5x*_gcl_au*NTgxNDk2OC4xNzQxNDkzNDQ2*FPAU*NTgxNDk2OC4xNzQxNDkzNDQ2*_ga*MTk0MjYyNDg2NC4xNzQxNDkzMzk0*_ga_3Q2GNB8G11*MTc0MTQ5MzM5NC4xLjEuMTc0MTQ5Mzc5Ny4wLjAuMTM3NjY0MDU1OA..,,,,
10,Revolut,https://www.revolut.com/,Y,2016,2023,,https://assets.revolut.com/pdf/annualreport2023.pdf?_gl=1*vqlo2j*_ga*MTk0MjYyNDg2NC4xNzQxNDkzMzk0*_ga_3Q2GNB8G11*MTc0MTQ5MzM5NC4xLjEuMTc0MTQ5MzU1NS4wLjAuMTM3NjY0MDU1OA..*_gcl_au*NTgxNDk2OC4xNzQxNDkzNDQ2*FPAU*NTgxNDk2OC4xNzQxNDkzNDQ2,,,,
11,Tinkoff,https://www.tinkoff.ru/,Y,2013,2013,,https://cdn.tbank.ru/static/documents/b9335306-aea5-4dc9-9092-0e6fe86efc10.pdf,,,,
11,Tinkoff,https://www.tinkoff.ru/,Y,2013,2014,,https://cdn.tbank.ru/static/documents/23dead4e-aa18-4b49-a4b4-16011e9dbc70.pdf,,,,
11,Tinkoff,https://www.tinkoff.ru/,Y,2013,2015,,https://cdn.tbank.ru/static/documents/8ed56807-8526-48ae-af30-e2c0b99b3f9c.pdf,,,,
11,Tinkoff,https://www.tinkoff.ru/,Y,2013,2016,,https://cdn.tbank.ru/static/documents/c484b442-8541-43c4-af5d-bddbd4959ebd.pdf,,,,
11,Tinkoff,https://www.tinkoff.ru/,Y,2013,2017,,https://cdn.tbank.ru/static/documents/d9a4aa15-be11-4d20-854a-e018615a08fe.pdf,,,,
11,Tinkoff,https://www.tinkoff.ru/,Y,2013,2018,,https://cdn.tbank.ru/static/documents/37caf9e2-1d7f-4609-b2ac-578e7659dbad.pdf,,,,
11,Tinkoff,https://www.tinkoff.ru/,Y,2013,2019,,https://cdn.tbank.ru/static/documents/a3b94ad6-61ab-416c-b4f2-d89726fd8194.pdf,,,,
11,Tinkoff,https://www.tinkoff.ru/,Y,2013,2020,,https://cdn.tbank.ru/static/documents/e29a59f8-7316-46c6-830b-b625dd4a6ae7.pdf,,,,
11,Tinkoff,https://www.tinkoff.ru/,Y,2013,2021,,https://cdn.tbank.ru/static/documents/4018aeb2-d5bd-4aef-9b33-8a1abcd8ebc7.pdf,,,,
11,Tinkoff,https://www.tinkoff.ru/,Y,2013,2022,,https://cdn.tbank.ru/static/documents/b04496bb-a58c-4f2f-ba1e-7e84a1c0c07d.pdf,,,,
11,Tinkoff,https://www.tinkoff.ru/,Y,2013,2023,,https://cdn.tbank.ru/static/documents/89ef0324-dd4b-41aa-b4ea-2feecf07313e.pdf,,,,
12,Wise (fmr TransferWise),https://wise.com/,Y,2020,2020/21,,https://wise.com/imaginary-v2/images/b557802dc81264e4799ea871b890e8bd-AnnualReport_2021.pdf,,,,
12,Wise (fmr TransferWise),https://wise.com/,Y,2020,2021/22,Q1、Q2,https://wise.com/imaginary-v2/images/57f23844cd057c40730beb7b17ea4443-FY21%20HY%20report.pdf,,,,
12,Wise (fmr TransferWise),https://wise.com/,Y,2020,2021/22,,https://wise.com/imaginary-v2/images/2aeb66e27009d06acbd6f46f746feae2-WIS001_Book.pdf,,,,
12,Wise (fmr TransferWise),https://wise.com/,Y,2020,2022/23,Q1、Q2,"https://wise.com/imaginary-v2/images/c0d5ddce617813273c0f554a1ae57af8-Wise%20Plc%20HY%20FY23%20Interim%20RNS%20FINAL%20(Nov%2029,%202022).docx.pdf",,,,
12,Wise (fmr TransferWise),https://wise.com/,Y,2020,2022/23,,https://wise.com/imaginary-v2/Wise-Annual-Report-Accounts-FY2023.pdf,,,,
12,Wise (fmr TransferWise),https://wise.com/,Y,2020,2023/24,Q1、Q2,https://wise.com/imaginary-v2/images/8baf3c5bb0944e96efd55708a5b868f6-Wise%20plc%20-%20HY24%20RNS%20Final.pdf,,,,
12,Wise (fmr TransferWise),https://wise.com/,Y,2020,2023/24,,https://wise.com/imaginary-v2/images/b4e39297919e9749b16f13f504929e75-Wise_2024_Annual_Report_and_Acounts.pdf,,,,
13,Afterpay ,https://www.afterpay.com/,Y,2015,2015,,https://s29.q4cdn.com/628966176/files/doc_financials/2015/2015fiscal_10K.pdf,,,,
13,Afterpay ,https://www.afterpay.com/,Y,2015,2016,,https://s29.q4cdn.com/628966176/files/doc_financials/2016/Square_10K_2016.pdf,,,,
13,Afterpay ,https://www.afterpay.com/,Y,2015,2017,,https://s29.q4cdn.com/628966176/files/doc_financials/2017/Square_10K_2017.pdf,,,,
13,Afterpay ,https://www.afterpay.com/,Y,2015,2018,,https://s29.q4cdn.com/628966176/files/doc_financials/2018/Square-Q4Y18-Form-10K.pdf,,,,
13,Afterpay ,https://www.afterpay.com/,Y,2015,2019,,https://s29.q4cdn.com/628966176/files/doc_financials/2020/Square-2019-10-K.pdf,,,,
